Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/001/553/035/GCF_001553035.1_genomic.fna.gz	0.3832	0.2228	96.46	856	96.12-96.79	621	0.55-0.70	2	3.219	1282/7992	94.27	1614	NZ_KQ959913.1 Gemella haemolysans strain DNF01167 Scaffold15, whole genome shotgun sequence
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/014/931/275/GCF_014931275.1_genomic.fna.gz	0.3080	0.1910	95.72	688	95.30-96.15	499	0.43-0.58	1	1.327	880/8540	92.93	1368	NZ_CP063110.1 Haemophilus parainfluenzae strain M1C160_1 chromosome, complete genome
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/003/999/875/GCF_003999875.1_genomic.fna.gz	0.1973	0.1134	96.27	441	95.82-96.79	320	0.27-0.38	1	1.208	684/7970	92.38	98	NZ_RQVJ01000001.1 Veillonella sp. 3310 contig_0001, whole genome shotgun sequence
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/014/647/755/GCF_014647755.1_genomic.fna.gz	0.0991	0.0660	96.33	221	95.27-97.00	161	0.12-0.23	1	1.074	444/9350	90.64	0	NZ_BMPU01000001.1 Porphyromonas pasteri strain JCM 30531 sequence1, whole genome shotgun sequence
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCA/000/613/925/GCA_000613925.1_genomic.fna.gz	0.0963	0.0873	96.94	215	96.03-97.69	156	0.12-0.21	1	1.078	720/12791	91.14	29	BAJX01000055.1 Prevotella histicola JCM 15637 = DNF00424 DNA, contig: JCM15637.contig00055, whole genome shotgun sequence
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCA/938/030/845/GCA_938030845.1_genomic.fna.gz	0.0850	0.0583	96.98	190	95.86-97.66	138	0.11-0.20	1	1.076	484/9531	90.83	2	CALHIC010000001.1 MAG TPA_asm: uncultured Oribacterium sp. isolate ERR589432_bin.86_CONCOCT_v1.1_MAG genome assembly, contig: ERZ772956.2800, whole genome shotgun sequence
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/379/965/GCF_000379965.1_genomic.fna.gz	0.0558	0.0454	96.83	125	95.35-98.05	90	0.05-0.15	1	1.043	370/11352	89.54	15	NZ_KB904327.1 Prevotella nanceiensis DSM 19126 = JCM 15639 strain DSM 19126 A3GMDRAFT_scaffold_0.1, whole genome shotgun sequence
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/006/742/205/GCF_006742205.1_genomic.fna.gz	0.0403	0.0300	96.97	90	94.98-98.96	65	0.03-0.12	1	1.032	253/10141	88.78	1	NZ_AP019721.1 Staphylococcus epidermidis strain NBRC 100911 chromosome, complete genome
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	0.0395	0.0303	99.36	88	97.86-100.67	64	0.04-0.10	1	1.035	549/10561	90.90	0	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCA/916/720/285/GCA_916720285.1_genomic.fna.gz	0.0335	0.0245	97.20	75	94.85-99.28	54	0.02-0.11	1	1.052	230/10275	88.47	14	CAKAQP010000001.1 MAG TPA_asm: uncultured Lachnoanaerobaculum sp. isolate SRR15235659_bin.16_metaWRAP_v1.1_MAG genome assembly, contig: NODE_144_length_50433_cov_5.336536, whole genome shotgun sequence
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/003/048/675/GCF_003048675.2_genomic.fna.gz	0.0322	0.0201	95.79	72	93.01-96.20	52	0.05-0.11	1	1.025	118/8597	87.08	0	NZ_CP060707.1 Campylobacter concisus strain P1CDO2 chromosome, complete genome
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/144/405/GCF_000144405.1_genomic.fna.gz	0.0222	0.0216	98.87	49	96.95-100.40	36	0.02-0.06	1	1.029	342/13473	88.82	0	NC_014370.1 Prevotella melaninogenica ATCC 25845 chromosome I, complete sequence
AIMSfeas_1005167+73329_METAG	gtdb_genomes_reps_r220/database/GCF/002/356/095/GCF_002356095.1_genomic.fna.gz	0.0141	0.0324	97.72	31	95.08-98.97	23	0.02-0.04	1	1.011	354/31269	86.54	0	NZ_AP015029.1 Pseudomonas putida strain KF715 chromosome 1, complete sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/000/722/765/GCF_000722765.2_genomic.fna.gz	9.7885	6.5556	98.22	10.951	NA-NA	HIGH	NA-NA	6	6.807	4657/8136	98.22	0	NZ_CP028415.1 Streptococcus mitis strain SK637 chromosome, complete genome
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/001/808/955/GCF_001808955.1_genomic.fna.gz	9.6851	7.7230	97.09	10.835	NA-NA	HIGH	NA-NA	6	6.735	4005/10004	97.09	16	NZ_KV795235.1 Rothia sp. HMSC078H08 Scaffold0, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/001/808/705/GCF_001808705.1_genomic.fna.gz	9.4147	6.9169	95.02	10.533	NA-NA	HIGH	NA-NA	6	6.547	1849/9017	95.02	1146	NZ_KV794218.1 Streptococcus sp. HMSC074B11 Scaffold5, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/000/257/905/GCF_000257905.1_genomic.fna.gz	4.8908	3.3385	96.65	5.472	NA-NA	HIGH	NA-NA	3	3.401	2943/8469	96.65	1287	NZ_AJJL01000001.1 Streptococcus mitis SK579 contig00033, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/002/959/915/GCF_002959915.1_genomic.fna.gz	4.6468	3.2648	97.58	5.199	NA-NA	HIGH	NA-NA	3	3.231	4042/8644	97.58	376	NZ_PPDE01000010.1 Veillonella atypica KON strain ATCC 17744 Contig_10_len_79726, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/016/642/265/GCF_016642265.1_genomic.fna.gz	21.4304	15.6456	96.93	23.975	NA-NA	HIGH	NA-NA	14	14.902	3469/9119	96.93	315	NZ_MRXX01000001.1 Streptococcus lactarius strain CCUG 66490 66490_contig_0000001, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/000/187/585/GCF_000187585.1_genomic.fna.gz	20.7218	11.7186	97.90	23.182	NA-NA	HIGH	NA-NA	14	14.410	3626/6993	97.90	226	NZ_GL732463.1 Streptococcus peroris ATCC 700780 SCAFFOLD1, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCA/916/049/935/GCA_916049935.1_genomic.fna.gz	2.6068	0.9990	98.25	2.916	98.09-98.37	1.813	1.67-2.04	2	2.620	2286/4685	97.71	0	CAJZJI010000001.1 MAG TPA_asm: uncultured Streptococcus sp. isolate ERR2764930_bin.5_metaWRAP_v1.1_MAG genome assembly, contig: ERZ1674141.147, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCA/916/438/765/GCA_916438765.1_genomic.fna.gz	2.2863	1.3719	96.62	2.558	96.48-96.78	1.590	1.46-1.68	2	2.369	2001/7219	95.95	1213	CAKAHB010000001.1 MAG TPA_asm: uncultured Granulicatella sp. isolate DRR214961_bin.31_metaWRAP_v1.1_MAG genome assembly, contig: BNJU01000113, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/009/738/225/GCF_009738225.1_genomic.fna.gz	2.0192	1.7011	97.31	2.259	97.22-97.42	1.404	1.31-1.48	2	2.097	3374/10219	96.49	97	NZ_CP018187.1 Streptococcus salivarius strain ICDC2 chromosome, complete genome
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/000/411/415/GCF_000411415.1_genomic.fna.gz	1.8698	1.5671	98.37	2.092	98.27-98.49	1.300	1.22-1.36	2	1.911	4573/10350	97.40	0	NZ_KE150450.1 Actinomyces sp. HPA0247 acAqT-supercont1.1, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/013/393/365/GCF_013393365.1_genomic.fna.gz	1.8646	1.3489	98.14	2.086	98.02-98.27	1.297	1.20-1.37	2	2.335	3726/9087	97.17	0	NZ_AP022321.1 Veillonella nakazawae strain T1-7 chromosome, complete genome
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCA/018/369/675/GCA_018369675.1_genomic.fna.gz	1.8014	1.1681	99.44	2.015	99.36-99.52	1.253	1.20-1.32	2	1.817	4959/8156	98.41	0	JAGZBU010000009.1 MAG: Haemophilus parainfluenzae isolate L3_106_038G1_dasL3_106_038G1_metabat.metabat.5 L3_106_038G1_scaffold_100, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/023/472/875/GCF_023472875.1_genomic.fna.gz	1.7086	1.3349	97.99	1.911	97.88-98.12	1.188	1.11-1.24	2	1.839	3647/9718	96.89	20	NZ_JAMDHR010000010.1 Neisseria perflava strain CCUG 17915 NODE_10_length_59262_cov_272.811946, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/000/173/915/GCF_000173915.1_genomic.fna.gz	1.5695	1.0371	98.00	1.756	97.86-98.19	1.091	0.98-1.16	2	2.639	2929/8139	96.76	11	NZ_ACDZ02000015.1 Gemella haemolysans ATCC 10379 ctg1119035638544, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCA/958/349/165/GCA_958349165.1_genomic.fna.gz	1.4535	1.0466	97.79	1.626	97.63-97.95	1.011	0.94-1.07	1	1.725	2885/8956	96.41	401	CATWCG010000001.1 MAG TPA_asm: uncultured Actinomyces sp. isolate ERR10960912_bin.4_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18534468.206, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/001/553/035/GCF_001553035.1_genomic.fna.gz	0.8012	0.5229	95.02	896	94.59-95.46	557	0.47-0.64	1	2.037	730/7992	92.57	1095	NZ_KQ959913.1 Gemella haemolysans strain DNF01167 Scaffold15, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCA/018/372/995/GCA_018372995.1_genomic.fna.gz	0.3977	0.2819	97.24	445	96.72-97.72	277	0.24-0.33	1	1.173	913/8819	92.95	120	JAHAHX010000023.1 MAG: Haemophilus haemolyticus isolate L3_098_047G1_dasL3_098_047G1_concoct_31 L3_098_047G1_scaffold_1020, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/000/144/405/GCF_000144405.1_genomic.fna.gz	0.2474	0.2703	96.87	277	96.11-97.60	172	0.13-0.22	1	1.086	811/13473	91.33	19	NC_014370.1 Prevotella melaninogenica ATCC 25845 chromosome I, complete sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCA/000/613/925/GCA_000613925.1_genomic.fna.gz	0.2445	0.2487	97.07	274	96.40-97.72	170	0.13-0.21	1	1.101	813/12791	91.49	3	BAJX01000055.1 Prevotella histicola JCM 15637 = DNF00424 DNA, contig: JCM15637.contig00055, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/014/647/755/GCF_014647755.1_genomic.fna.gz	0.1461	0.1092	97.31	163	95.99-98.32	102	0.07-0.15	1	1.068	397/9350	90.31	0	NZ_BMPU01000001.1 Porphyromonas pasteri strain JCM 30531 sequence1, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/000/379/965/GCF_000379965.1_genomic.fna.gz	0.1021	0.0933	97.12	114	95.47-99.17	71	0.03-0.12	1	1.034	321/11352	89.13	19	NZ_KB904327.1 Prevotella nanceiensis DSM 19126 = JCM 15639 strain DSM 19126 A3GMDRAFT_scaffold_0.1, whole genome shotgun sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/002/356/095/GCF_002356095.1_genomic.fna.gz	0.0981	0.2527	95.38	110	94.22-97.04	68	0.04-0.10	1	1.041	487/31269	87.44	4	NZ_AP015029.1 Pseudomonas putida strain KF715 chromosome 1, complete sequence
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/003/048/615/GCF_003048615.2_genomic.fna.gz	0.0863	0.0591	98.52	97	96.67-100.06	60	0.04-0.10	1	1.048	312/8326	89.95	0	NZ_CP049263.1 Campylobacter concisus strain H16O-S1 chromosome, complete genome
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	0.0777	0.0669	95.83	87	93.54-96.97	54	0.04-0.11	1	1.026	152/10561	87.21	0	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
AIMSfeas_1005170+74595_METAG	gtdb_genomes_reps_r220/database/GCF/900/215/245/GCF_900215245.1_genomic.fna.gz	0.0412	0.0926	96.70	46	94.39-97.82	29	0.02-0.06	1	1.014	283/27675	86.26	1	NZ_LT907842.1 Pseudomonas fluorescens strain ATCC 13525 chromosome I
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/901/875/305/GCF_901875305.1_genomic.fna.gz	7.2911	5.8844	98.14	20.524	NA-NA	HIGH	NA-NA	14	14.896	5314/9516	98.14	1	NZ_CABFLY010000001.1 Rothia mucilaginosa isolate Rothia_mucilaginosa_BgEED27, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/001/815/865/GCF_001815865.1_genomic.fna.gz	5.3175	3.8778	97.64	14.968	NA-NA	HIGH	NA-NA	11	10.864	4178/8767	97.64	57	NZ_KV822186.1 Abiotrophia sp. HMSC24B09 Scaffold103, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/900/637/555/GCF_900637555.1_genomic.fna.gz	4.6669	5.3423	97.40	13.137	NA-NA	HIGH	NA-NA	9	9.535	5988/13549	97.40	14	NZ_LR134378.1 Lautropia mirabilis strain NCTC12852 chromosome 1, complete sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/016/642/265/GCF_016642265.1_genomic.fna.gz	4.5191	3.4527	96.56	12.721	NA-NA	HIGH	NA-NA	9	9.233	3080/9119	96.56	1569	NZ_MRXX01000001.1 Streptococcus lactarius strain CCUG 66490 66490_contig_0000001, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/173/915/GCF_000173915.1_genomic.fna.gz	4.1659	2.8808	95.79	11.727	NA-NA	HIGH	NA-NA	7	8.511	2147/8139	95.79	43	NZ_ACDZ02000015.1 Gemella haemolysans ATCC 10379 ctg1119035638544, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCA/010/604/095/GCA_010604095.1_genomic.fna.gz	3.8845	3.0467	97.86	10.934	NA-NA	HIGH	NA-NA	8	7.936	4751/9276	97.86	223	JAABLG010000001.1 Streptococcus vestibularis strain AS012761 AS012761_1, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCA/900/755/085/GCA_900755085.1_genomic.fna.gz	3.6670	2.4538	98.12	10.322	NA-NA	HIGH	NA-NA	6	7.492	4454/8012	98.12	105	CAAEFF010000001.1 MAG TPA_asm: uncultured Streptococcus sp., isolate HGM10373, WGS project CAAEFF010000000 data, contig: ERS473030_18_k99_109, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/194/945/GCF_000194945.1_genomic.fna.gz	3.4917	2.8736	97.10	9.829	NA-NA	HIGH	NA-NA	7	7.134	3937/9808	97.10	206	NZ_GL878507.1 Streptococcus sanguinis SK1 = NCTC 7863 strain ATCC 10556 SCAFFOLD1, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/018/367/495/GCF_018367495.1_genomic.fna.gz	3.3487	2.4495	97.54	9.426	NA-NA	HIGH	NA-NA	7	6.842	4022/8718	97.54	4	NZ_JAGZGB010000237.1 MAG: Veillonella sp. isolate L3_098_332G1_dasL3_098_332G1_concoct_29_sub L3_098_332G1_scaffold_10091, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/187/585/GCF_000187585.1_genomic.fna.gz	3.3375	1.9752	97.54	9.395	NA-NA	HIGH	NA-NA	7	6.819	3236/6993	97.54	546	NZ_GL732463.1 Streptococcus peroris ATCC 700780 SCAFFOLD1, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/006/384/255/GCF_006384255.1_genomic.fna.gz	3.2731	2.4356	97.43	9.213	NA-NA	HIGH	NA-NA	6	6.687	3972/8908	97.43	19	NZ_VCED01000001.1 Haemophilus seminalis strain SZY H1 Scaffold1, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/722/765/GCF_000722765.2_genomic.fna.gz	25.4513	17.8379	97.91	71.643	NA-NA	HIGH	NA-NA	52	50.032	4232/8136	97.91	1511	NZ_CP028415.1 Streptococcus mitis strain SK637 chromosome, complete genome
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/002/005/545/GCF_002005545.1_genomic.fna.gz	2.1555	1.6418	95.99	6.068	NA-NA	HIGH	NA-NA	5	4.404	2451/8727	95.99	3031	NZ_LBMT01000001.1 Streptococcus mitis strain 321A Scaffold1, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/722/705/GCF_000722705.1_genomic.fna.gz	13.2151	9.4887	97.21	37.199	NA-NA	HIGH	NA-NA	27	22.478	3597/8646	97.21	2006	NZ_JPFW01000001.1 Streptococcus mitis strain SK642 gsmSK642.contig.0_1, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/031/191/205/GCF_031191205.1_genomic.fna.gz	1.9600	1.5149	96.59	5.517	NA-NA	HIGH	NA-NA	4	4.005	3100/9074	96.59	202	NZ_CP133470.1 Haemophilus parainfluenzae ATCC 33392 strain DSM 8978 chromosome, complete genome
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/002/096/845/GCF_002096845.1_genomic.fna.gz	1.6134	1.2018	98.93	4.542	NA-NA	HIGH	NA-NA	7	3.296	6278/8758	98.93	2	NZ_NCVK01000060.1 Streptococcus mitis strain OD_317805_11 s_mitis_OD_317805_11_ID_1, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/227/275/GCF_000227275.1_genomic.fna.gz	1.5993	1.5809	99.29	4.502	NA-NA	HIGH	NA-NA	3	3.268	9020/11247	99.29	0	NZ_JH164964.1 Neisseria sp. GT4A_CT1 supercont1.1, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/900/113/545/GCF_900113545.1_genomic.fna.gz	1.4602	1.2440	96.70	4.110	NA-NA	HIGH	NA-NA	3	2.983	3601/10191	96.70	766	NZ_FOPS01000023.1 Neisseria elongata subsp. elongata strain ATCC 25295, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/026/782/125/GCF_026782125.1_genomic.fna.gz	0.9256	0.6620	97.09	2.606	97.00-97.21	1.891	1.71-1.97	2	2.558	2922/8446	96.63	1369	NZ_JAKUVY010000010.1 Streptococcus oralis strain B17021755 B17021755_S20_trimmed_(paired)_contig_10_consensus, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCA/003/028/315/GCA_003028315.1_genomic.fna.gz	0.7424	0.7203	96.28	2.090	96.13-96.41	1.517	1.40-1.64	2	2.282	2631/10802	95.55	2947	CP028150.1 Neisseria mucosa strain ATCC 19696 chromosome, complete genome
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/001/838/165/GCF_001838165.1_genomic.fna.gz	0.5801	0.4985	97.11	1.633	96.96-97.25	1.185	1.09-1.28	2	1.871	2880/10166	96.01	29	NZ_KV835854.1 Actinomyces sp. HMSC035G02 Scaffold0, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/002/355/935/GCF_002355935.1_genomic.fna.gz	0.5741	0.5363	97.98	1.616	97.85-98.10	1.173	1.09-1.23	1	1.739	4116/11082	96.86	36	NZ_AP017895.1 Rothia aeria strain JCM 11412 chromosome, complete genome
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/003/992/135/GCF_003992135.1_genomic.fna.gz	0.4977	0.3538	97.81	1.401	97.67-98.03	1.017	0.90-1.09	2	3.926	2888/8396	96.62	73	NZ_RQVN01000001.1 Veillonella sp. VA142 contig_0001, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/174/755/GCF_000174755.1_genomic.fna.gz	0.4535	0.4365	97.38	1.277	97.20-97.52	927	0.87-0.99	1	1.586	3089/11493	95.85	3	NZ_ACLQ01000037.1 Capnocytophaga gingivalis ATCC 33624 ctg1117755535635, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCA/003/640/335/GCA_003640335.1_genomic.fna.gz	0.4032	0.2255	98.17	1.135	97.99-98.38	824	0.75-0.90	1	1.505	2164/6731	96.41	0	RBKG01000045.1 MAG: Porphyromonas sp. isolate bin_26 NODE_10052_length_5862_cov_12.7048, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/900/541/895/GCF_900541895.1_genomic.fna.gz	0.3833	0.2535	97.21	1.079	97.02-97.40	783	0.72-0.85	1	1.495	1781/7756	95.36	2	NZ_UWSI01000001.1 Uncultured Actinomyces sp. isolate UMGS402, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/938/018/165/GCF_938018165.1_genomic.fna.gz	0.3091	0.2954	96.17	870	95.93-96.46	632	0.56-0.69	1	1.413	1601/11287	93.89	18	NZ_CALIIH010000001.1 MAG: Capnocytophaga leadbetteri isolate ERR589515_bin.6_CONCOCT_v1.1_MAG ERZ772824.55, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/900/475/315/GCF_900475315.1_genomic.fna.gz	0.1907	0.1261	96.54	537	96.07-96.95	390	0.34-0.45	1	1.247	863/7805	93.14	649	NZ_LS483369.1 Neisseria cinerea strain NCTC10294 chromosome 1, complete sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCA/013/333/875/GCA_013333875.2_genomic.fna.gz	0.1798	0.1166	96.35	506	95.86-96.78	367	0.31-0.43	1	1.214	762/7703	92.81	7	JABCOA020000001.1 MAG: Flavobacteriaceae bacterium isolate P-A-M_MAG_00002 ORAL_E-P_MAG_00002-c_000000001016, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCA/905/371/275/GCA_905371275.1_genomic.fna.gz	0.1490	0.1080	96.93	419	96.42-97.40	304	0.25-0.36	1	1.175	881/8641	92.90	0	CAJPLH010000001.1 MAG: Prevotellaceae bacterium isolate SRR6059114-mag-bin.4 genome assembly, contig: SRR6059114-mag-bin.4_55, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCA/938/017/765/GCA_938017765.1_genomic.fna.gz	0.0670	0.0501	97.27	189	96.12-98.12	137	0.10-0.20	1	1.080	488/8793	91.09	2	CALIJH010000001.1 MAG TPA_asm: uncultured Leptotrichia sp. isolate ERR589659_bin.25_CONCOCT_v1.1_MAG genome assembly, contig: ERZ773008.12394, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/009/932/335/GCF_009932335.1_genomic.fna.gz	0.0291	0.0626	97.37	82	95.99-98.33	59	0.04-0.09	1	1.038	660/25610	88.87	58	NZ_BLJF01000001.1 Pseudomonas asiatica strain RYU5 RYU5_unitig_0, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/006/716/905/GCF_006716905.1_genomic.fna.gz	0.0240	0.0402	98.64	67	97.22-100.57	49	0.03-0.08	1	1.086	592/18486	89.49	0	NZ_VFPV01000001.1 Acidovorax temperans strain DSM 7270 Ga0242573_11, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/269/965/GCF_000269965.1_genomic.fna.gz	0.0208	0.0213	96.88	59	94.69-97.82	43	0.03-0.09	1	1.021	192/12027	87.51	1	NC_017219.1 Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088, complete sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/000/195/595/GCF_000195595.1_genomic.fna.gz	0.0192	0.0217	97.01	54	94.75-97.82	39	0.03-0.08	1	1.019	208/13543	87.40	20	NZ_GL882504.1 Actinomyces sp. oral taxon 170 str. F0386 Scfld0, whole genome shotgun sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/002/356/095/GCF_002356095.1_genomic.fna.gz	0.0184	0.0495	97.21	52	95.69-98.96	37	0.02-0.06	1	1.022	490/31269	87.45	136	NZ_AP015029.1 Pseudomonas putida strain KF715 chromosome 1, complete sequence
AIMSfeas_1005371+73329_METAG	gtdb_genomes_reps_r220/database/GCF/900/110/655/GCF_900110655.1_genomic.fna.gz	0.0149	0.0304	98.01	42	96.08-99.62	31	0.02-0.05	1	1.074	404/24447	87.60	2	NZ_FOEQ01000034.1 Pseudomonas soli strain LMG 27941, whole genome shotgun sequence
AIMSfeas_1005482+73329_METAG	gtdb_genomes_reps_r220/database/GCA/905/369/855/GCA_905369855.1_genomic.fna.gz	7.8436	4.8743	96.00	15.885	NA-NA	HIGH	NA-NA	11	11.037	1939/6873	96.00	2198	CAJPJN010000001.1 MAG: Streptococcus oralis isolate DRR046084-mag-bin.1 genome assembly, contig: DRR046084-mag-bin.1_2, whole genome shotgun sequence
